116.201803,39.754838,116.201699,39.763847,116.213373,39.763927,116.213475,39.754918
116.213475,39.754918,116.213373,39.763927,116.225047,39.764005,116.225148,39.754996
116.225148,39.754996,116.225047,39.764005,116.236721,39.764083,116.236820,39.755073
116.236820,39.755073,116.236721,39.764083,116.248395,39.764159,116.248493,39.755150
116.248493,39.755150,116.248395,39.764159,116.260069,39.764234,116.260165,39.755225
116.260165,39.755225,116.260069,39.764234,116.271743,39.764308,116.271838,39.755298
116.271838,39.755298,116.271743,39.764308,116.283417,39.764381,116.283511,39.755371
116.283511,39.755371,116.283417,39.764381,116.295091,39.764452,116.295183,39.755443
116.295183,39.755443,116.295091,39.764452,116.306766,39.764522,116.306856,39.755513
116.306856,39.755513,116.306766,39.764522,116.318440,39.764592,116.318529,39.755582
116.318529,39.755582,116.318440,39.764592,116.330114,39.764659,116.330202,39.755650
116.330202,39.755650,116.330114,39.764659,116.341789,39.764726,116.341874,39.755717
116.341874,39.755717,116.341789,39.764726,116.353463,39.764792,116.353547,39.755782
116.353547,39.755782,116.353463,39.764792,116.365138,39.764856,116.365220,39.755847
116.365220,39.755847,116.365138,39.764856,116.376812,39.764920,116.376893,39.755910
116.376893,39.755910,116.376812,39.764920,116.388487,39.764982,116.388566,39.755972
116.388566,39.755972,116.388487,39.764982,116.400161,39.765043,116.400239,39.756033
116.400239,39.756033,116.400161,39.765043,116.411836,39.765102,116.411912,39.756093
116.411912,39.756093,116.411836,39.765102,116.423510,39.765161,116.423585,39.756151
116.423585,39.756151,116.423510,39.765161,116.435185,39.765218,116.435259,39.756209
116.435259,39.756209,116.435185,39.765218,116.446860,39.765275,116.446932,39.756265
116.446932,39.756265,116.446860,39.765275,116.458534,39.765330,116.458605,39.756320
116.458605,39.756320,116.458534,39.765330,116.470209,39.765383,116.470278,39.756374
116.470278,39.756374,116.470209,39.765383,116.481884,39.765436,116.481951,39.756426
116.481951,39.756426,116.481884,39.765436,116.493559,39.765488,116.493625,39.756478
116.493625,39.756478,116.493559,39.765488,116.505234,39.765538,116.505298,39.756528
116.505298,39.756528,116.505234,39.765538,116.516908,39.765587,116.516971,39.756577
116.516971,39.756577,116.516908,39.765587,116.528583,39.765635,116.528645,39.756625
116.528645,39.756625,116.528583,39.765635,116.540258,39.765682,116.540318,39.756672
116.540318,39.756672,116.540258,39.765682,116.551933,39.765728,116.551992,39.756718
116.201699,39.763847,116.201595,39.772857,116.213270,39.772936,116.213373,39.763927
116.213373,39.763927,116.213270,39.772936,116.224946,39.773015,116.225047,39.764005
116.225047,39.764005,116.224946,39.773015,116.236621,39.773092,116.236721,39.764083
116.236721,39.764083,116.236621,39.773092,116.248297,39.773168,116.248395,39.764159
116.248395,39.764159,116.248297,39.773168,116.259973,39.773243,116.260069,39.764234
116.260069,39.764234,116.259973,39.773243,116.271648,39.773317,116.271743,39.764308
116.271743,39.764308,116.271648,39.773317,116.283324,39.773390,116.283417,39.764381
116.283417,39.764381,116.283324,39.773390,116.295000,39.773462,116.295091,39.764452
116.295091,39.764452,116.295000,39.773462,116.306675,39.773532,116.306766,39.764522
116.306766,39.764522,116.306675,39.773532,116.318351,39.773601,116.318440,39.764592
116.318440,39.764592,116.318351,39.773601,116.330027,39.773669,116.330114,39.764659
116.330114,39.764659,116.330027,39.773669,116.341703,39.773736,116.341789,39.764726
116.341789,39.764726,116.341703,39.773736,116.353379,39.773801,116.353463,39.764792
116.353463,39.764792,116.353379,39.773801,116.365055,39.773866,116.365138,39.764856
116.365138,39.764856,116.365055,39.773866,116.376731,39.773929,116.376812,39.764920
116.376812,39.764920,116.376731,39.773929,116.388407,39.773991,116.388487,39.764982
116.388487,39.764982,116.388407,39.773991,116.400083,39.774052,116.400161,39.765043
116.400161,39.765043,116.400083,39.774052,116.411759,39.774112,116.411836,39.765102
116.411836,39.765102,116.411759,39.774112,116.423435,39.774171,116.423510,39.765161
116.423510,39.765161,116.423435,39.774171,116.435111,39.774228,116.435185,39.765218
116.435185,39.765218,116.435111,39.774228,116.446788,39.774284,116.446860,39.765275
116.446860,39.765275,116.446788,39.774284,116.458464,39.774339,116.458534,39.765330
116.458534,39.765330,116.458464,39.774339,116.470140,39.774393,116.470209,39.765383
116.470209,39.765383,116.470140,39.774393,116.481816,39.774446,116.481884,39.765436
116.481884,39.765436,116.481816,39.774446,116.493493,39.774498,116.493559,39.765488
116.493559,39.765488,116.493493,39.774498,116.505169,39.774548,116.505234,39.765538
116.505234,39.765538,116.505169,39.774548,116.516845,39.774597,116.516908,39.765587
116.516908,39.765587,116.516845,39.774597,116.528522,39.774645,116.528583,39.765635
116.528583,39.765635,116.528522,39.774645,116.540198,39.774692,116.540258,39.765682
116.540258,39.765682,116.540198,39.774692,116.551875,39.774738,116.551933,39.765728
116.201595,39.772857,116.201491,39.781866,116.213168,39.781946,116.213270,39.772936
116.213270,39.772936,116.213168,39.781946,116.224845,39.782024,116.224946,39.773015
116.224946,39.773015,116.224845,39.782024,116.236522,39.782102,116.236621,39.773092
116.236621,39.773092,116.236522,39.782102,116.248199,39.782178,116.248297,39.773168
116.248297,39.773168,116.248199,39.782178,116.259876,39.782253,116.259973,39.773243
116.259973,39.773243,116.259876,39.782253,116.271553,39.782327,116.271648,39.773317
116.271648,39.773317,116.271553,39.782327,116.283230,39.782399,116.283324,39.773390
116.283324,39.773390,116.283230,39.782399,116.294908,39.782471,116.295000,39.773462
116.295000,39.773462,116.294908,39.782471,116.306585,39.782541,116.306675,39.773532
116.306675,39.773532,116.306585,39.782541,116.318262,39.782611,116.318351,39.773601
116.318351,39.773601,116.318262,39.782611,116.329940,39.782679,116.330027,39.773669
116.330027,39.773669,116.329940,39.782679,116.341617,39.782745,116.341703,39.773736
116.341703,39.773736,116.341617,39.782745,116.353295,39.782811,116.353379,39.773801
116.353379,39.773801,116.353295,39.782811,116.364972,39.782876,116.365055,39.773866
116.365055,39.773866,116.364972,39.782876,116.376650,39.782939,116.376731,39.773929
116.376731,39.773929,116.376650,39.782939,116.388327,39.783001,116.388407,39.773991
116.388407,39.773991,116.388327,39.783001,116.400005,39.783062,116.400083,39.774052
116.400083,39.774052,116.400005,39.783062,116.411682,39.783122,116.411759,39.774112
116.411759,39.774112,116.411682,39.783122,116.423360,39.783180,116.423435,39.774171
116.423435,39.774171,116.423360,39.783180,116.435038,39.783238,116.435111,39.774228
116.435111,39.774228,116.435038,39.783238,116.446715,39.783294,116.446788,39.774284
116.446788,39.774284,116.446715,39.783294,116.458393,39.783349,116.458464,39.774339
116.458464,39.774339,116.458393,39.783349,116.470071,39.783403,116.470140,39.774393
116.470140,39.774393,116.470071,39.783403,116.481749,39.783456,116.481816,39.774446
116.481816,39.774446,116.481749,39.783456,116.493427,39.783507,116.493493,39.774498
116.493493,39.774498,116.493427,39.783507,116.505105,39.783558,116.505169,39.774548
116.505169,39.774548,116.505105,39.783558,116.516782,39.783607,116.516845,39.774597
116.516845,39.774597,116.516782,39.783607,116.528460,39.783655,116.528522,39.774645
116.528522,39.774645,116.528460,39.783655,116.540138,39.783702,116.540198,39.774692
116.540198,39.774692,116.540138,39.783702,116.551816,39.783748,116.551875,39.774738
116.201491,39.781866,116.201387,39.790875,116.213065,39.790955,116.213168,39.781946
116.213168,39.781946,116.213065,39.790955,116.224744,39.791033,116.224845,39.782024
116.224845,39.782024,116.224744,39.791033,116.236422,39.791111,116.236522,39.782102
116.236522,39.782102,116.236422,39.791111,116.248101,39.791187,116.248199,39.782178
116.248199,39.782178,116.248101,39.791187,116.259779,39.791262,116.259876,39.782253
116.259876,39.782253,116.259779,39.791262,116.271458,39.791336,116.271553,39.782327
116.271553,39.782327,116.271458,39.791336,116.283137,39.791409,116.283230,39.782399
116.283230,39.782399,116.283137,39.791409,116.294816,39.791480,116.294908,39.782471
116.294908,39.782471,116.294816,39.791480,116.306494,39.791551,116.306585,39.782541
116.306585,39.782541,116.306494,39.791551,116.318173,39.791620,116.318262,39.782611
116.318262,39.782611,116.318173,39.791620,116.329852,39.791688,116.329940,39.782679
116.329940,39.782679,116.329852,39.791688,116.341531,39.791755,116.341617,39.782745
116.341617,39.782745,116.341531,39.791755,116.353210,39.791821,116.353295,39.782811
116.353295,39.782811,116.353210,39.791821,116.364889,39.791885,116.364972,39.782876
116.364972,39.782876,116.364889,39.791885,116.376568,39.791948,116.376650,39.782939
116.376650,39.782939,116.376568,39.791948,116.388247,39.792011,116.388327,39.783001
116.388327,39.783001,116.388247,39.792011,116.399926,39.792072,116.400005,39.783062
116.400005,39.783062,116.399926,39.792072,116.411606,39.792131,116.411682,39.783122
116.411682,39.783122,116.411606,39.792131,116.423285,39.792190,116.423360,39.783180
116.423360,39.783180,116.423285,39.792190,116.434964,39.792247,116.435038,39.783238
116.435038,39.783238,116.434964,39.792247,116.446643,39.792304,116.446715,39.783294
116.446715,39.783294,116.446643,39.792304,116.458323,39.792359,116.458393,39.783349
116.458393,39.783349,116.458323,39.792359,116.470002,39.792413,116.470071,39.783403
116.470071,39.783403,116.470002,39.792413,116.481681,39.792466,116.481749,39.783456
116.481749,39.783456,116.481681,39.792466,116.493361,39.792517,116.493427,39.783507
116.493427,39.783507,116.493361,39.792517,116.505040,39.792568,116.505105,39.783558
116.505105,39.783558,116.505040,39.792568,116.516719,39.792617,116.516782,39.783607
116.516782,39.783607,116.516719,39.792617,116.528399,39.792665,116.528460,39.783655
116.528460,39.783655,116.528399,39.792665,116.540078,39.792712,116.540138,39.783702
116.540138,39.783702,116.540078,39.792712,116.551758,39.792757,116.551816,39.783748
116.201387,39.790875,116.201282,39.799884,116.212962,39.799964,116.213065,39.790955
116.213065,39.790955,116.212962,39.799964,116.224643,39.800043,116.224744,39.791033
116.224744,39.791033,116.224643,39.800043,116.236323,39.800120,116.236422,39.791111
116.236422,39.791111,116.236323,39.800120,116.248003,39.800197,116.248101,39.791187
116.248101,39.791187,116.248003,39.800197,116.259683,39.800272,116.259779,39.791262
116.259779,39.791262,116.259683,39.800272,116.271363,39.800346,116.271458,39.791336
116.271458,39.791336,116.271363,39.800346,116.283043,39.800418,116.283137,39.791409
116.283137,39.791409,116.283043,39.800418,116.294724,39.800490,116.294816,39.791480
116.294816,39.791480,116.294724,39.800490,116.306404,39.800560,116.306494,39.791551
116.306494,39.791551,116.306404,39.800560,116.318084,39.800630,116.318173,39.791620
116.318173,39.791620,116.318084,39.800630,116.329765,39.800698,116.329852,39.791688
116.329852,39.791688,116.329765,39.800698,116.341445,39.800764,116.341531,39.791755
116.341531,39.791755,116.341445,39.800764,116.353126,39.800830,116.353210,39.791821
116.353210,39.791821,116.353126,39.800830,116.364806,39.800895,116.364889,39.791885
116.364889,39.791885,116.364806,39.800895,116.376487,39.800958,116.376568,39.791948
116.376568,39.791948,116.376487,39.800958,116.388167,39.801020,116.388247,39.792011
116.388247,39.792011,116.388167,39.801020,116.399848,39.801081,116.399926,39.792072
116.399926,39.792072,116.399848,39.801081,116.411529,39.801141,116.411606,39.792131
116.411606,39.792131,116.411529,39.801141,116.423210,39.801200,116.423285,39.792190
116.423285,39.792190,116.423210,39.801200,116.434890,39.801257,116.434964,39.792247
116.434964,39.792247,116.434890,39.801257,116.446571,39.801313,116.446643,39.792304
116.446643,39.792304,116.446571,39.801313,116.458252,39.801369,116.458323,39.792359
116.458323,39.792359,116.458252,39.801369,116.469933,39.801423,116.470002,39.792413
116.470002,39.792413,116.469933,39.801423,116.481614,39.801475,116.481681,39.792466
116.481681,39.792466,116.481614,39.801475,116.493294,39.801527,116.493361,39.792517
116.493361,39.792517,116.493294,39.801527,116.504975,39.801577,116.505040,39.792568
116.505040,39.792568,116.504975,39.801577,116.516656,39.801627,116.516719,39.792617
116.516719,39.792617,116.516656,39.801627,116.528337,39.801675,116.528399,39.792665
116.528399,39.792665,116.528337,39.801675,116.540018,39.801721,116.540078,39.792712
116.540078,39.792712,116.540018,39.801721,116.551699,39.801767,116.551758,39.792757
116.201282,39.799884,116.201178,39.808894,116.212860,39.808973,116.212962,39.799964
116.212962,39.799964,116.212860,39.808973,116.224541,39.809052,116.224643,39.800043
116.224643,39.800043,116.224541,39.809052,116.236223,39.809130,116.236323,39.800120
116.236323,39.800120,116.236223,39.809130,116.247905,39.809206,116.248003,39.800197
116.248003,39.800197,116.247905,39.809206,116.259586,39.809281,116.259683,39.800272
116.259683,39.800272,116.259586,39.809281,116.271268,39.809355,116.271363,39.800346
116.271363,39.800346,116.271268,39.809355,116.282950,39.809428,116.283043,39.800418
116.283043,39.800418,116.282950,39.809428,116.294632,39.809499,116.294724,39.800490
116.294724,39.800490,116.294632,39.809499,116.306313,39.809570,116.306404,39.800560
116.306404,39.800560,116.306313,39.809570,116.317995,39.809639,116.318084,39.800630
116.318084,39.800630,116.317995,39.809639,116.329677,39.809707,116.329765,39.800698
116.329765,39.800698,116.329677,39.809707,116.341359,39.809774,116.341445,39.800764
116.341445,39.800764,116.341359,39.809774,116.353041,39.809840,116.353126,39.800830
116.353126,39.800830,116.353041,39.809840,116.364723,39.809904,116.364806,39.800895
116.364806,39.800895,116.364723,39.809904,116.376405,39.809968,116.376487,39.800958
116.376487,39.800958,116.376405,39.809968,116.388088,39.810030,116.388167,39.801020
116.388167,39.801020,116.388088,39.810030,116.399770,39.810091,116.399848,39.801081
116.399848,39.801081,116.399770,39.810091,116.411452,39.810151,116.411529,39.801141
116.411529,39.801141,116.411452,39.810151,116.423134,39.810209,116.423210,39.801200
116.423210,39.801200,116.423134,39.810209,116.434816,39.810267,116.434890,39.801257
116.434890,39.801257,116.434816,39.810267,116.446499,39.810323,116.446571,39.801313
116.446571,39.801313,116.446499,39.810323,116.458181,39.810378,116.458252,39.801369
116.458252,39.801369,116.458181,39.810378,116.469864,39.810432,116.469933,39.801423
116.469933,39.801423,116.469864,39.810432,116.481546,39.810485,116.481614,39.801475
116.481614,39.801475,116.481546,39.810485,116.493228,39.810537,116.493294,39.801527
116.493294,39.801527,116.493228,39.810537,116.504911,39.810587,116.504975,39.801577
116.504975,39.801577,116.504911,39.810587,116.516593,39.810636,116.516656,39.801627
116.516656,39.801627,116.516593,39.810636,116.528276,39.810684,116.528337,39.801675
116.528337,39.801675,116.528276,39.810684,116.539958,39.810731,116.540018,39.801721
116.540018,39.801721,116.539958,39.810731,116.551641,39.810777,116.551699,39.801767
116.201178,39.808894,116.201074,39.817903,116.212757,39.817983,116.212860,39.808973
116.212860,39.808973,116.212757,39.817983,116.224440,39.818061,116.224541,39.809052
116.224541,39.809052,116.224440,39.818061,116.236123,39.818139,116.236223,39.809130
116.236223,39.809130,116.236123,39.818139,116.247806,39.818215,116.247905,39.809206
116.247905,39.809206,116.247806,39.818215,116.259490,39.818290,116.259586,39.809281
116.259586,39.809281,116.259490,39.818290,116.271173,39.818364,116.271268,39.809355
116.271268,39.809355,116.271173,39.818364,116.282856,39.818437,116.282950,39.809428
116.282950,39.809428,116.282856,39.818437,116.294539,39.818509,116.294632,39.809499
116.294632,39.809499,116.294539,39.818509,116.306223,39.818579,116.306313,39.809570
116.306313,39.809570,116.306223,39.818579,116.317906,39.818648,116.317995,39.809639
116.317995,39.809639,116.317906,39.818648,116.329590,39.818717,116.329677,39.809707
116.329677,39.809707,116.329590,39.818717,116.341273,39.818783,116.341359,39.809774
116.341359,39.809774,116.341273,39.818783,116.352957,39.818849,116.353041,39.809840
116.353041,39.809840,116.352957,39.818849,116.364640,39.818914,116.364723,39.809904
116.364723,39.809904,116.364640,39.818914,116.376324,39.818977,116.376405,39.809968
116.376405,39.809968,116.376324,39.818977,116.388008,39.819039,116.388088,39.810030
116.388088,39.810030,116.388008,39.819039,116.399691,39.819100,116.399770,39.810091
116.399770,39.810091,116.399691,39.819100,116.411375,39.819160,116.411452,39.810151
116.411452,39.810151,116.411375,39.819160,116.423059,39.819219,116.423134,39.810209
116.423134,39.810209,116.423059,39.819219,116.434743,39.819276,116.434816,39.810267
116.434816,39.810267,116.434743,39.819276,116.446427,39.819333,116.446499,39.810323
116.446499,39.810323,116.446427,39.819333,116.458110,39.819388,116.458181,39.810378
116.458181,39.810378,116.458110,39.819388,116.469794,39.819442,116.469864,39.810432
116.469864,39.810432,116.469794,39.819442,116.481478,39.819495,116.481546,39.810485
116.481546,39.810485,116.481478,39.819495,116.493162,39.819546,116.493228,39.810537
116.493228,39.810537,116.493162,39.819546,116.504846,39.819597,116.504911,39.810587
116.504911,39.810587,116.504846,39.819597,116.516530,39.819646,116.516593,39.810636
116.516593,39.810636,116.516530,39.819646,116.528214,39.819694,116.528276,39.810684
116.528276,39.810684,116.528214,39.819694,116.539898,39.819741,116.539958,39.810731
116.539958,39.810731,116.539898,39.819741,116.551582,39.819787,116.551641,39.810777
116.201074,39.817903,116.200970,39.826912,116.212654,39.826992,116.212757,39.817983
116.212757,39.817983,116.212654,39.826992,116.224339,39.827071,116.224440,39.818061
116.224440,39.818061,116.224339,39.827071,116.236023,39.827148,116.236123,39.818139
116.236123,39.818139,116.236023,39.827148,116.247708,39.827224,116.247806,39.818215
116.247806,39.818215,116.247708,39.827224,116.259393,39.827300,116.259490,39.818290
116.259490,39.818290,116.259393,39.827300,116.271078,39.827374,116.271173,39.818364
116.271173,39.818364,116.271078,39.827374,116.282762,39.827446,116.282856,39.818437
116.282856,39.818437,116.282762,39.827446,116.294447,39.827518,116.294539,39.818509
116.294539,39.818509,116.294447,39.827518,116.306132,39.827589,116.306223,39.818579
116.306223,39.818579,116.306132,39.827589,116.317817,39.827658,116.317906,39.818648
116.317906,39.818648,116.317817,39.827658,116.329502,39.827726,116.329590,39.818717
116.329590,39.818717,116.329502,39.827726,116.341187,39.827793,116.341273,39.818783
116.341273,39.818783,116.341187,39.827793,116.352872,39.827859,116.352957,39.818849
116.352957,39.818849,116.352872,39.827859,116.364557,39.827923,116.364640,39.818914
116.364640,39.818914,116.364557,39.827923,116.376243,39.827987,116.376324,39.818977
116.376324,39.818977,116.376243,39.827987,116.387928,39.828049,116.388008,39.819039
116.388008,39.819039,116.387928,39.828049,116.399613,39.828110,116.399691,39.819100
116.399691,39.819100,116.399613,39.828110,116.411298,39.828170,116.411375,39.819160
116.411375,39.819160,116.411298,39.828170,116.422984,39.828229,116.423059,39.819219
116.423059,39.819219,116.422984,39.828229,116.434669,39.828286,116.434743,39.819276
116.434743,39.819276,116.434669,39.828286,116.446354,39.828342,116.446427,39.819333
116.446427,39.819333,116.446354,39.828342,116.458040,39.828398,116.458110,39.819388
116.458110,39.819388,116.458040,39.828398,116.469725,39.828452,116.469794,39.819442
116.469794,39.819442,116.469725,39.828452,116.481410,39.828504,116.481478,39.819495
116.481478,39.819495,116.481410,39.828504,116.493096,39.828556,116.493162,39.819546
116.493162,39.819546,116.493096,39.828556,116.504781,39.828607,116.504846,39.819597
116.504846,39.819597,116.504781,39.828607,116.516467,39.828656,116.516530,39.819646
116.516530,39.819646,116.516467,39.828656,116.528153,39.828704,116.528214,39.819694
116.528214,39.819694,116.528153,39.828704,116.539838,39.828751,116.539898,39.819741
116.539898,39.819741,116.539838,39.828751,116.551524,39.828797,116.551582,39.819787
116.200970,39.826912,116.200865,39.835921,116.212551,39.836001,116.212654,39.826992
116.212654,39.826992,116.212551,39.836001,116.224237,39.836080,116.224339,39.827071
116.224339,39.827071,116.224237,39.836080,116.235924,39.836157,116.236023,39.827148
116.236023,39.827148,116.235924,39.836157,116.247610,39.836234,116.247708,39.827224
116.247708,39.827224,116.247610,39.836234,116.259296,39.836309,116.259393,39.827300
116.259393,39.827300,116.259296,39.836309,116.270982,39.836383,116.271078,39.827374
116.271078,39.827374,116.270982,39.836383,116.282669,39.836456,116.282762,39.827446
116.282762,39.827446,116.282669,39.836456,116.294355,39.836527,116.294447,39.827518
116.294447,39.827518,116.294355,39.836527,116.306042,39.836598,116.306132,39.827589
116.306132,39.827589,116.306042,39.836598,116.317728,39.836667,116.317817,39.827658
116.317817,39.827658,116.317728,39.836667,116.329415,39.836735,116.329502,39.827726
116.329502,39.827726,116.329415,39.836735,116.341101,39.836802,116.341187,39.827793
116.341187,39.827793,116.341101,39.836802,116.352788,39.836868,116.352872,39.827859
116.352872,39.827859,116.352788,39.836868,116.364474,39.836933,116.364557,39.827923
116.364557,39.827923,116.364474,39.836933,116.376161,39.836996,116.376243,39.827987
116.376243,39.827987,116.376161,39.836996,116.387848,39.837058,116.387928,39.828049
116.387928,39.828049,116.387848,39.837058,116.399535,39.837120,116.399613,39.828110
116.399613,39.828110,116.399535,39.837120,116.411221,39.837179,116.411298,39.828170
116.411298,39.828170,116.411221,39.837179,116.422908,39.837238,116.422984,39.828229
116.422984,39.828229,116.422908,39.837238,116.434595,39.837296,116.434669,39.828286
116.434669,39.828286,116.434595,39.837296,116.446282,39.837352,116.446354,39.828342
116.446354,39.828342,116.446282,39.837352,116.457969,39.837407,116.458040,39.828398
116.458040,39.828398,116.457969,39.837407,116.469656,39.837461,116.469725,39.828452
116.469725,39.828452,116.469656,39.837461,116.481343,39.837514,116.481410,39.828504
116.481410,39.828504,116.481343,39.837514,116.493030,39.837566,116.493096,39.828556
116.493096,39.828556,116.493030,39.837566,116.504717,39.837616,116.504781,39.828607
116.504781,39.828607,116.504717,39.837616,116.516404,39.837666,116.516467,39.828656
116.516467,39.828656,116.516404,39.837666,116.528091,39.837714,116.528153,39.828704
116.528153,39.828704,116.528091,39.837714,116.539778,39.837761,116.539838,39.828751
116.539838,39.828751,116.539778,39.837761,116.551465,39.837806,116.551524,39.828797
116.200865,39.835921,116.200761,39.844930,116.212448,39.845010,116.212551,39.836001
116.212551,39.836001,116.212448,39.845010,116.224136,39.845089,116.224237,39.836080
116.224237,39.836080,116.224136,39.845089,116.235824,39.845167,116.235924,39.836157
116.235924,39.836157,116.235824,39.845167,116.247511,39.845243,116.247610,39.836234
116.247610,39.836234,116.247511,39.845243,116.259199,39.845318,116.259296,39.836309
116.259296,39.836309,116.259199,39.845318,116.270887,39.845392,116.270982,39.836383
116.270982,39.836383,116.270887,39.845392,116.282575,39.845465,116.282669,39.836456
116.282669,39.836456,116.282575,39.845465,116.294263,39.845537,116.294355,39.836527
116.294355,39.836527,116.294263,39.845537,116.305951,39.845607,116.306042,39.836598
116.306042,39.836598,116.305951,39.845607,116.317639,39.845677,116.317728,39.836667
116.317728,39.836667,116.317639,39.845677,116.329327,39.845745,116.329415,39.836735
116.329415,39.836735,116.329327,39.845745,116.341015,39.845812,116.341101,39.836802
116.341101,39.836802,116.341015,39.845812,116.352703,39.845878,116.352788,39.836868
116.352788,39.836868,116.352703,39.845878,116.364391,39.845942,116.364474,39.836933
116.364474,39.836933,116.364391,39.845942,116.376080,39.846006,116.376161,39.836996
116.376161,39.836996,116.376080,39.846006,116.387768,39.846068,116.387848,39.837058
116.387848,39.837058,116.387768,39.846068,116.399456,39.846129,116.399535,39.837120
116.399535,39.837120,116.399456,39.846129,116.411144,39.846189,116.411221,39.837179
116.411221,39.837179,116.411144,39.846189,116.422833,39.846248,116.422908,39.837238
116.422908,39.837238,116.422833,39.846248,116.434521,39.846305,116.434595,39.837296
116.434595,39.837296,116.434521,39.846305,116.446209,39.846362,116.446282,39.837352
116.446282,39.837352,116.446209,39.846362,116.457898,39.846417,116.457969,39.837407
116.457969,39.837407,116.457898,39.846417,116.469586,39.846471,116.469656,39.837461
116.469656,39.837461,116.469586,39.846471,116.481275,39.846524,116.481343,39.837514
116.481343,39.837514,116.481275,39.846524,116.492963,39.846575,116.493030,39.837566
116.493030,39.837566,116.492963,39.846575,116.504652,39.846626,116.504717,39.837616
116.504717,39.837616,116.504652,39.846626,116.516341,39.846675,116.516404,39.837666
116.516404,39.837666,116.516341,39.846675,116.528029,39.846723,116.528091,39.837714
116.528091,39.837714,116.528029,39.846723,116.539718,39.846770,116.539778,39.837761
116.539778,39.837761,116.539718,39.846770,116.551407,39.846816,116.551465,39.837806
